Avg MJD,Avg V-mag,Avg SE,Avg Air Mass,Observation Count,Uncertainty
57919.21913403226,11.92046451612903,0.0028903225806451625,1.7257258064516132,62,0.000367071334813454
57919.25476103447,11.920137931034478,0.001947126436781609,1.429298850574713,87,0.00020875386597876138
57919.29636034481,11.918818390804596,0.0020919540229885052,1.2193333333333338,87,0.00022428101303503288
57919.33804172412,11.917760919540227,0.0015781609195402299,1.099747126436781,87,0.0001691966103830221
57919.37934329411,11.916220000000004,0.0016552941176470584,1.0410117647058823,85,0.00017954185538285246
57919.41848075757,11.91721363636364,0.004303030303030303,1.0284999999999997,66,0.00052966641572925
57920.214075662654,11.927398795180725,0.0022373493975903634,1.7560240963855425,83,0.0002455810009648857
57920.25481482758,11.927658620689655,0.0019275862068965513,1.4113908045977013,87,0.00020665893343942317
57920.29654850575,11.927045977011494,0.0016689655172413785,1.2085632183908055,87,0.00017893188512465257
57920.338322068936,11.927597701149423,0.0017057471264367813,1.0936896551724133,87,0.0001828752875516422
57920.379872906975,11.927294186046506,0.0016093023255813947,1.0384883720930234,86,0.00017353553269018455
57920.42145356322,11.927281609195406,0.0018643678160919536,1.0304022988505748,87,0.0001998812105180348
57920.45723919355,11.926908064516125,0.0017951612903225808,1.0587096774193545,62,0.0002279857118567936
57921.192129999996,11.927800000000001,0.0022500000000000003,1.9905,2,0.001590990257669732
57921.2134083908,11.927821839080458,0.0020103448275862064,1.7342873563218393,87,0.00021553158890014973
57921.25024223881,11.927859701492535,0.0021134328358208953,1.4206417910447762,67,0.0002581969152366092
57921.303341864405,11.926181355932208,0.0017627118644067785,1.174271186440678,59,0.00022948553800009616
57921.33811305882,11.926485882352942,0.001392941176470588,1.0888588235294117,85,0.00015108568356311108
57921.3801982558,11.925767441860467,0.0015662790697674428,1.0364069767441861,86,0.00016889621570352514
57921.4217183908,11.925645977011493,0.001566666666666667,1.0315517241379315,87,0.00016796429712458787
57921.457675873025,11.92483174603174,0.0019428571428571427,1.0630317460317458,63,0.0002447769920440709
57923.189283076936,11.918807692307691,0.003938461538461538,1.9529230769230768,13,0.0010923326941050665
57923.21327459773,11.922083908045982,0.0027000000000000014,1.6786666666666665,87,0.00028947038440620474
57923.25496045975,11.920873563218397,0.0018252873563218387,1.36148275862069,87,0.00019569134543935836
57923.296682183885,11.920708045977017,0.0019931034482758617,1.1798505747126438,87,0.00021368311901249836
57923.338229302324,11.91975348837209,0.0017360465116279076,1.0788953488372102,86,0.00018720270975899257
57923.37976264366,11.918899999999995,0.0016551724137931036,1.033413793103448,87,0.00017745310921453157
57923.42152172415,11.918791954022982,0.001695402298850574,1.0341494252873564,87,0.00018176620561905133
57923.45733016129,11.917430645161291,0.0019806451612903223,1.070612903225807,62,0.0002515421870261837
57924.18789894737,11.912178947368423,0.005378947368421053,1.9344736842105268,19,0.0012340151579774425
57924.21090974359,11.910091025641028,0.005060256410256411,1.6728974358974362,78,0.0005729612120216307
57924.2560751724,11.909191379310345,0.005820689655172414,1.338965517241379,58,0.0007642939954041782
57924.2858992683,11.90920243902439,0.003795121951219512,1.2048780487804875,41,0.0005926984719479781
57925.26090163637,11.911556363636363,0.004998181818181817,1.2990727272727276,55,0.0006739546988768917
57925.30655535712,11.910925,0.004614285714285717,1.1353571428571427,28,0.0008720180341570032
57925.33633708861,11.91311772151899,0.0029405063291139243,1.0726835443037979,79,0.0003308328093482473
57925.380604186044,11.911233720930232,0.002684883720930234,1.0305581395348828,86,0.00028951845735667375
57925.42150954546,11.911963636363636,0.001969318181818183,1.0375454545454548,88,0.00020993002354788247
57925.45750907692,11.912964615384617,0.0017138461538461537,1.0799230769230768,65,0.0002125764528190434
